"date_time","ip","port","command","mime_type","file_size","reply_code","reply_msg"
"2020-09-17T07:27:40","86.82.198.124","4295","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T07:41:54","68.92.208.49","3966","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T07:47:01","147.126.156.230","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/http/.ftpde854Us: Operation not permitted"
"2020-09-17T07:57:09","18.127.107.6","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/ext/i18n/messages/en/.ftpdNzu8bx: Operation not permitted"
"2020-09-17T08:15:17","98.177.12.123","4295","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T08:29:32","159.133.249.32","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flask_broken/.ftpdNzu8bx: Operation not permitted"
"2020-09-17T08:51:23","7.127.236.59","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/pip/.ftpd3caYxQ: Operation not permitted"
"2020-09-17T09:02:05","17.63.199.54","4976","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T09:06:24","7.127.236.59","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/multipart/firefox3-2png1txt/.ftpduBnga4: Operation not permitted"
"2020-09-17T09:16:56","147.126.156.230","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/contrib/.ftpdNzu8bx: Operation not permitted"
"2020-09-17T09:23:55","203.243.37.100","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn-0.14.1-py2.7.egg-info/.ftpdBUL2Da: Operation not permitted"
"2020-09-17T09:28:00","81.94.180.51","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flaskext/.ftpdxCfA4y: Operation not permitted"
"2020-09-17T09:32:51","159.133.249.32","4379","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T10:10:23","188.148.146.18","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_compat/.ftpdxCfA4y: Operation not permitted"
"2020-09-17T10:46:49","10.138.129.55","3966","STOR","-","-","550","/dept/env/local/.ftpdxCfA4y: Operation not permitted"
"2020-09-17T11:41:28","159.133.249.32","3966","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/frontend/.ftpdxCfA4y: Operation not permitted"
"2020-09-17T12:23:17","68.92.208.49","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/tests/.ftpdBUL2Da: Operation not permitted"
"2020-09-17T12:43:30","10.138.129.55","4976","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T12:44:58","18.127.107.6","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/testsuite/res/templates/foo/.ftpdA4LXaq: Operation not permitted"
"2020-09-17T13:02:36","222.17.93.246","4970","STOR","-","-","550","/dept/qdept/static/images/.ftpde854Us: Operation not permitted"
"2020-09-17T13:15:46","86.82.198.124","3885","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T13:47:34","17.63.199.54","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/informix/.ftpde854Us: Operation not permitted"
"2020-09-17T13:53:27","156.147.173.87","3966","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T14:09:22","110.218.211.136","4976","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T14:10:00","18.127.107.6","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/frontend/templates/.ftpdA4LXaq: Operation not permitted"
"2020-09-17T14:27:25","226.164.121.85","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flaskext/wtf/recaptcha/.ftpd3caYxQ: Operation not permitted"
"2020-09-17T14:31:03","18.127.107.6","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/transport/sqlalchemy/.ftpde854Us: Operation not permitted"
"2020-09-17T14:47:02","68.92.208.49","1100","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/contrib/.ftpdBUL2Da: Operation not permitted"
"2020-09-17T15:04:42","147.126.156.230","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/drizzle/.ftpde854Us: Operation not permitted"
"2020-09-17T15:15:50","18.127.107.6","4379","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T15:36:01","203.243.37.100","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/drizzle/.ftpduBnga4: Operation not permitted"
"2020-09-17T15:36:19","113.158.238.51","1100","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T15:44:25","17.63.199.54","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flask_broken/.ftpdA4LXaq: Operation not permitted"
"2020-09-17T15:48:45","111.16.226.93","4295","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T16:40:33","81.94.180.51","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/pip-1.1-py2.7.egg/pip/vcs/.ftpde854Us: Operation not permitted"
"2020-09-17T16:49:13","110.218.211.136","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/workers/.ftpdxCfA4y: Operation not permitted"
"2020-09-17T17:19:59","17.63.199.54","4976","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T18:24:18","147.126.156.230","4976","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T19:27:11","50.34.173.40","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/management/commands/.ftpdBUL2Da: Operation not permitted"
"2020-09-17T20:33:55","86.82.198.124","3885","PASV","-","-","227","Entering Passive Mode"
"2020-09-17T21:42:06","110.218.211.136","1053","RETR","application/x-dosexec","6656","226","Transfer complete."
"2020-09-17T22:04:56","147.126.156.230","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/admin/static/.ftpdA4LXaq: Operation not permitted"
"2020-09-17T22:33:19","203.243.37.100","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/workers/.ftpd3caYxQ: Operation not permitted"
"2020-09-17T23:39:54","156.147.173.87","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/Jinja2-2.6-py2.7.egg-info/.ftpduBnga4: Operation not permitted"
"2020-09-18T00:37:32","132.204.220.129","4379","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T00:43:15","17.63.199.54","1100","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T01:24:54","49.23.226.253","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_backends/.ftpdNzu8bx: Operation not permitted"
"2020-09-18T01:54:29","18.127.107.6","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_security/.ftpde854Us: Operation not permitted"
"2020-09-18T02:16:08","242.23.142.120","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/amqplib-1.0.2-py2.7.egg-info/.ftpde854Us: Operation not permitted"
"2020-09-18T02:46:14","113.158.238.51","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/ext/.ftpde854Us: Operation not permitted"
"2020-09-18T03:31:01","248.124.131.190","4379","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T03:45:18","86.82.198.124","3966","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T03:50:03","7.127.236.59","4379","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/subdomaintestmodule/static/.ftpduBnga4: Operation not permitted"
"2020-09-18T04:17:43","242.23.142.120","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/res/.ftpdNzu8bx: Operation not permitted"
"2020-09-18T04:35:33","110.218.211.136","39226","RETR","binary","12288","226","Transfer complete"
"2020-09-18T04:38:17","17.63.199.54","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/contrib/.ftpdNzu8bx: Operation not permitted"
"2020-09-18T04:43:26","81.94.180.51","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/widgets/.ftpde854Us: Operation not permitted"
"2020-09-18T04:48:20","222.17.93.246","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/.ftpdNzu8bx: Operation not permitted"
"2020-09-18T05:11:20","86.82.198.124","4224","APPE","-","-","-","-"
"2020-09-18T05:16:55","86.82.198.124","39226","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T05:31:09","113.158.238.51","55780","PORT","-","-","200","PORT command successful"
"2020-09-18T05:54:39","159.133.249.32","4976","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T06:12:01","141.245.0.12","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/frontend/.ftpde854Us: Operation not permitted"
"2020-09-18T07:24:43","86.82.198.124","3885","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T07:39:58","190.220.63.217","3966","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T07:56:26","190.220.63.217","3966","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T08:00:55","190.220.63.217","4295","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T08:50:01","138.61.14.205","4295","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T09:02:39","110.218.211.136","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/gunicorn/app/.ftpdA4LXaq: Operation not permitted"
"2020-09-18T09:19:42","113.158.238.51","1100","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T09:25:25","86.82.198.124","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/sybase/.ftpduBnga4: Operation not permitted"
"2020-09-18T09:44:55","159.133.249.32","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/flaskext/oldext_package/.ftpdA4LXaq: Operation not permitted"
"2020-09-18T10:07:36","17.63.199.54","1100","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T10:38:14","147.126.156.230","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/wtforms/.ftpdA4LXaq: Operation not permitted"
"2020-09-18T10:51:04","7.127.236.59","3966","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T10:54:32","17.63.199.54","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/jinja2/testsuite/res/templates/foo/.ftpdA4LXaq: Operation not permitted"
"2020-09-18T11:18:24","190.220.63.217","4295","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T11:19:20","203.243.37.100","4970","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T11:26:44","7.127.236.59","4970","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T11:55:43","98.177.12.123","3885","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T12:10:12","203.243.37.100","3966","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T12:17:18","156.147.173.87","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/.ftpd3caYxQ: Operation not permitted"
"2020-09-18T12:57:07","141.245.0.12","1100","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T13:14:06","10.138.129.55","3885","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_XML_RPC-0.1.2-py2.7.egg-info/.ftpdNzu8bx: Operation not permitted"
"2020-09-18T13:19:44","147.126.156.230","4295","DELE","-","-","550","/dept/qdept/static/css/blueprint/plugins/buttons/.ftpdA4LXaq: Operation not permitted"
"2020-09-18T14:09:28","132.204.220.129","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/contrib/.ftpdA4LXaq: Operation not permitted"
"2020-09-18T14:21:35","37.91.136.95","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_app/.ftpdxCfA4y: Operation not permitted"
"2020-09-18T14:37:07","217.182.74.235","4295","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T14:38:58","7.127.236.59","4295","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T15:09:55","80.144.65.20","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_WTF-0.5.4-py2.7.egg-info/.ftpd3caYxQ: Operation not permitted"
"2020-09-18T15:23:16","50.34.173.40","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/ext/.ftpd3caYxQ: Operation not permitted"
"2020-09-18T15:32:21","203.243.37.100","4295","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T16:35:25","86.82.198.124","3885","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T16:54:22","17.63.199.54","39226","RETR","-","0","226","Transfer complete"
"2020-09-18T18:28:32","111.16.226.93","1100","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/ext/.ftpdBUL2Da: Operation not permitted"
"2020-09-18T19:10:00","105.206.94.23","4976","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T20:18:42","248.124.131.190","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_WTF-0.5.4-py2.7.egg-info/.ftpdxCfA4y: Operation not permitted"
"2020-09-18T20:57:43","156.147.173.87","4295","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T21:30:02","102.132.43.94","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_SQLAlchemy-0.15-py2.7.egg-info/.ftpde854Us: Operation not permitted"
"2020-09-18T21:58:58","37.91.136.95","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu-2.1.1-py2.7.egg-info/.ftpdA4LXaq: Operation not permitted"
"2020-09-18T22:08:26","156.147.173.87","4970","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T22:22:31","111.16.226.93","39226","PASV","-","-","227","Entering Passive Mode"
"2020-09-18T23:55:56","190.220.63.217","4970","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T00:56:47","37.91.136.95","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/engine/.ftpdNzu8bx: Operation not permitted"
"2020-09-19T00:57:08","17.63.199.54","4379","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T01:25:53","185.204.41.204","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/werkzeug/testsuite/multipart/.ftpd3caYxQ: Operation not permitted"
"2020-09-19T01:27:47","17.63.199.54","1100","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T01:32:12","68.92.208.49","3966","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T01:34:27","147.126.156.230","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/kombu/.ftpde854Us: Operation not permitted"
"2020-09-19T01:37:50","167.107.132.164","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/firebird/.ftpd3caYxQ: Operation not permitted"
"2020-09-19T01:54:20","222.17.93.246","4976","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T02:21:16","86.82.198.124","4976","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/test_bin/.ftpd3caYxQ: Operation not permitted"
"2020-09-19T04:06:27","156.147.173.87","3966","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T04:08:31","203.243.37.100","3966","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T04:53:39","86.82.198.124","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/Flask_Script-0.3.2-py2.7.egg-info/.ftpduBnga4: Operation not permitted"
"2020-09-19T05:25:47","86.82.198.124","4379","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/amqplib/client_0_8/.ftpduBnga4: Operation not permitted"
"2020-09-19T05:33:43","86.82.198.124","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/databases/.ftpd3caYxQ: Operation not permitted"
"2020-09-19T05:43:41","17.63.199.54","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/amqplib/client_0_8/.ftpde854Us: Operation not permitted"
"2020-09-19T05:56:10","244.149.90.13","4295","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T06:35:44","17.63.199.54","4976","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T07:17:48","10.138.129.55","4970","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/blueprintapp/apps/admin/.ftpde854Us: Operation not permitted"
"2020-09-19T07:56:01","222.17.93.246","4295","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/flask/testsuite/test_apps/moduleapp/apps/admin/static/css/.ftpdA4LXaq: Operation not permitted"
"2020-09-19T09:10:26","147.126.156.230","3885","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/kombu-2.1.1-py2.7.egg-info/.ftpdNzu8bx: Operation not permitted"
"2020-09-19T09:10:32","222.17.93.246","3966","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/app/.ftpdxCfA4y: Operation not permitted"
"2020-09-19T09:33:08","147.126.156.230","1100","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T10:43:02","98.177.12.123","3966","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T11:34:05","132.204.220.129","4379","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T12:53:14","222.17.93.246","4970","STOR","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/firebird/.ftpde854Us: Operation not permitted"
"2020-09-19T12:57:02","188.148.146.18","4295","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/tests/.ftpdA4LXaq: Operation not permitted"
"2020-09-19T14:22:10","68.92.208.49","4976","STOR","-","-","550","/dept/qdept/static/images/.ftpd3caYxQ: Operation not permitted"
"2020-09-19T14:34:26","185.204.41.204","4970","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T15:09:44","86.82.198.124","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/celery/apps/.ftpd3caYxQ: Operation not permitted"
"2020-09-19T15:20:17","222.17.93.246","1100","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T15:49:37","98.177.12.123","4976","DELE","-","-","550","/dept/env/lib/python2.7/site-packages/sqlalchemy/dialects/sqlite/.ftpd3caYxQ: Operation not permitted"
"2020-09-19T15:54:56","111.16.226.93","3885","PASV","-","-","227","Entering Passive Mode"
"2020-09-19T16:31:01","18.127.107.6","41550","PORT","-","-","200","PORT command successful"
